,y0,y1,height,width,front_area,datetime_enter,datetime_leave,duration,timedelta_start,timedelta_end,audio_start_s,audio_end_s,class_1,class_2
323,111,274,161,163,26243,2022-11-01 10:41:15.820,2022-11-01 10:41:16.153,0.333,0 days 01:31:53.820000,0 days 01:31:54.153000,5512.986500000001,5514.986500000001,medium,medium
324,385,552,162,167,27054,2022-11-01 10:41:32.021,2022-11-01 10:41:32.341,0.32,0 days 01:32:10.021000,0 days 01:32:10.341000,5529.1810000000005,5531.1810000000005,medium,medium
325,107,273,150,166,24900,2022-11-01 10:41:33.914,2022-11-01 10:41:34.367,0.453,0 days 01:32:11.914000,0 days 01:32:12.367000,5531.1405,5533.1405,medium,medium
326,331,491,157,160,25120,2022-11-01 10:41:44.794,2022-11-01 10:41:45.221,0.42700000000000005,0 days 01:32:22.794000,0 days 01:32:23.221000,5542.007500000001,5544.007500000001,medium,medium_small
327,113,274,153,161,24633,2022-11-01 10:42:21.862,2022-11-01 10:42:22.182,0.32,0 days 01:32:59.862000,0 days 01:33:00.182000,5579.022000000001,5581.022000000001,medium,medium
328,384,551,167,167,27889,2022-11-01 10:42:32.995,2022-11-01 10:42:33.316,0.321,0 days 01:33:10.995000,0 days 01:33:11.316000,5590.155500000001,5592.155500000001,medium,medium
329,343,608,399,265,105735,2022-11-01 10:42:39.036,2022-11-01 10:42:40.169,1.133,0 days 01:33:17.036000,0 days 01:33:18.169000,5596.602500000001,5598.602500000001,large,large
330,379,548,166,169,28054,2022-11-01 10:42:48.609,2022-11-01 10:42:49.049,0.44,0 days 01:33:26.609000,0 days 01:33:27.049000,5605.829,5607.829,medium,medium
331,129,282,155,153,23715,2022-11-01 10:42:52.024,2022-11-01 10:42:52.356,0.332,0 days 01:33:30.024000,0 days 01:33:30.356000,5609.1900000000005,5611.1900000000005,medium,medium_small
332,140,287,170,147,24990,2022-11-01 10:43:18.291,2022-11-01 10:43:18.557,0.266,0 days 01:33:56.291000,0 days 01:33:56.557000,5635.424000000001,5637.424000000001,medium,medium_small
333,72,236,181,164,29684,2022-11-01 10:44:12.119,2022-11-01 10:44:12.572,0.453,0 days 01:34:50.119000,0 days 01:34:50.572000,5689.3455,5691.3455,medium,medium
334,332,582,342,250,85500,2022-11-01 10:44:16.879,2022-11-01 10:44:18.813,1.9340000000000002,0 days 01:34:54.879000,0 days 01:34:56.813000,5694.846,5696.846,large,large
335,383,551,152,168,25536,2022-11-01 10:44:24.747,2022-11-01 10:44:25.080,0.333,0 days 01:35:02.747000,0 days 01:35:03.080000,5701.913500000001,5703.913500000001,medium,medium
336,395,559,167,164,27388,2022-11-01 10:44:35.747,2022-11-01 10:44:36.253,0.506,0 days 01:35:13.747000,0 days 01:35:14.253000,5713.0,5715.0,medium,medium
337,47,281,333,234,77922,2022-11-01 10:44:37.040,2022-11-01 10:44:38.120,1.08,0 days 01:35:15.040000,0 days 01:35:16.120000,5714.58,5716.58,large,large
338,56,288,333,232,77256,2022-11-01 10:45:55.843,2022-11-01 10:45:57.163,1.32,0 days 01:36:33.843000,0 days 01:36:35.163000,5793.503000000001,5795.503000000001,large,large
339,97,253,154,156,24024,2022-11-01 10:45:58.963,2022-11-01 10:45:59.376,0.41300000000000003,0 days 01:36:36.963000,0 days 01:36:37.376000,5796.1695,5798.1695,medium,medium_small
340,387,562,148,175,25900,2022-11-01 10:46:13.471,2022-11-01 10:46:13.897,0.42600000000000005,0 days 01:36:51.471000,0 days 01:36:51.897000,5810.684,5812.684,medium,medium_big
341,98,263,174,165,28710,2022-11-01 10:46:17.177,2022-11-01 10:46:17.551,0.374,0 days 01:36:55.177000,0 days 01:36:55.551000,5814.3640000000005,5816.3640000000005,medium,medium
342,360,520,157,160,25120,2022-11-01 10:46:54.592,2022-11-01 10:46:54.912,0.32,0 days 01:37:32.592000,0 days 01:37:32.912000,5851.752,5853.752,medium,medium_small
343,386,554,146,168,24528,2022-11-01 10:47:04.512,2022-11-01 10:47:04.925,0.41300000000000003,0 days 01:37:42.512000,0 days 01:37:42.925000,5861.718500000001,5863.718500000001,medium,medium
344,139,307,163,168,27384,2022-11-01 10:47:16.246,2022-11-01 10:47:16.445,0.199,0 days 01:37:54.246000,0 days 01:37:54.445000,5873.3455,5875.3455,medium,medium
345,120,275,156,155,24180,2022-11-01 10:47:19.459,2022-11-01 10:47:19.859,0.4,0 days 01:37:57.459000,0 days 01:37:57.859000,5876.659000000001,5878.659000000001,medium,medium_small
346,380,534,149,154,22946,2022-11-01 10:47:37.526,2022-11-01 10:47:38.034,0.508,0 days 01:38:15.526000,0 days 01:38:16.034000,5894.780000000001,5896.780000000001,medium,medium_small
347,358,534,208,176,36608,2022-11-01 10:47:39.234,2022-11-01 10:47:39.807,0.5730000000000001,0 days 01:38:17.234000,0 days 01:38:17.807000,5896.5205000000005,5898.5205000000005,medium,medium_big
348,423,575,142,152,21584,2022-11-01 10:47:54.527,2022-11-01 10:47:54.914,0.387,0 days 01:38:32.527000,0 days 01:38:32.914000,5911.7205,5913.7205,medium,medium_small
349,376,547,185,171,31635,2022-11-01 10:48:00.755,2022-11-01 10:48:01.167,0.41200000000000003,0 days 01:38:38.755000,0 days 01:38:39.167000,5917.961,5919.961,medium,medium_big
350,64,139,170,75,12750,2022-11-01 10:48:03.887,2022-11-01 10:48:04.075,0.188,0 days 01:38:41.887000,0 days 01:38:42.075000,5920.981000000001,5922.981000000001,small,small
351,81,242,183,161,29463,2022-11-01 10:48:07.168,2022-11-01 10:48:07.715,0.547,0 days 01:38:45.168000,0 days 01:38:45.715000,5924.441500000001,5926.441500000001,medium,medium
352,86,248,143,162,23166,2022-11-01 10:48:08.648,2022-11-01 10:48:09.101,0.453,0 days 01:38:46.648000,0 days 01:38:47.101000,5925.8745,5927.8745,medium,medium
353,383,569,176,186,32736,2022-11-01 10:48:12.448,2022-11-01 10:48:12.981,0.533,0 days 01:38:50.448000,0 days 01:38:50.981000,5929.7145,5931.7145,medium,medium_big
354,61,311,339,250,84750,2022-11-01 10:48:32.729,2022-11-01 10:48:34.956,2.2270000000000003,0 days 01:39:10.729000,0 days 01:39:12.956000,5950.842500000001,5952.842500000001,large,large
355,93,234,143,141,20163,2022-11-01 10:48:39.142,2022-11-01 10:48:39.516,0.374,0 days 01:39:17.142000,0 days 01:39:17.516000,5956.329000000001,5958.329000000001,medium,medium_small
356,135,312,196,177,34692,2022-11-01 10:48:42.022,2022-11-01 10:48:42.516,0.49400000000000005,0 days 01:39:20.022000,0 days 01:39:20.516000,5959.269,5961.269,medium,medium_big
357,114,267,146,153,22338,2022-11-01 10:48:46.689,2022-11-01 10:48:47.009,0.32,0 days 01:39:24.689000,0 days 01:39:25.009000,5963.849,5965.849,medium,medium_small
358,103,276,187,173,32351,2022-11-01 10:49:02.877,2022-11-01 10:49:03.317,0.44,0 days 01:39:40.877000,0 days 01:39:41.317000,5980.097,5982.097,medium,medium_big
359,96,262,168,166,27888,2022-11-01 10:49:33.464,2022-11-01 10:49:33.798,0.334,0 days 01:40:11.464000,0 days 01:40:11.798000,6010.631,6012.631,medium,medium
360,92,266,160,174,27840,2022-11-01 10:49:41.211,2022-11-01 10:49:42.051,0.8400000000000001,0 days 01:40:19.211000,0 days 01:40:20.051000,6018.631,6020.631,medium,medium_big
361,86,261,199,175,34825,2022-11-01 10:49:43.931,2022-11-01 10:49:44.438,0.507,0 days 01:40:21.931000,0 days 01:40:22.438000,6021.1845,6023.1845,medium,medium_big
362,382,565,142,183,25986,2022-11-01 10:49:49.464,2022-11-01 10:49:49.838,0.374,0 days 01:40:27.464000,0 days 01:40:27.838000,6026.651,6028.651,medium,medium_big
363,365,526,154,161,24794,2022-11-01 10:49:55.171,2022-11-01 10:49:55.519,0.34800000000000003,0 days 01:40:33.171000,0 days 01:40:33.519000,6032.345,6034.345,medium,medium
364,81,248,181,167,30227,2022-11-01 10:50:17.945,2022-11-01 10:50:18.345,0.4,0 days 01:40:55.945000,0 days 01:40:56.345000,6055.145,6057.145,medium,medium
365,379,542,145,163,23635,2022-11-01 10:50:18.599,2022-11-01 10:50:18.945,0.34600000000000003,0 days 01:40:56.599000,0 days 01:40:56.945000,6055.772000000001,6057.772000000001,medium,medium
366,145,312,164,167,27388,2022-11-01 10:50:24.306,2022-11-01 10:50:24.733,0.42700000000000005,0 days 01:41:02.306000,0 days 01:41:02.733000,6061.5195,6063.5195,medium,medium
367,102,283,165,181,29865,2022-11-01 10:51:03.587,2022-11-01 10:51:03.934,0.34700000000000003,0 days 01:41:41.587000,0 days 01:41:41.934000,6100.7605,6102.7605,medium,medium_big
368,46,305,402,259,104118,2022-11-01 10:51:10.614,2022-11-01 10:51:12.027,1.413,0 days 01:41:48.614000,0 days 01:41:50.027000,6108.3205,6110.3205,large,large
369,376,538,138,162,22356,2022-11-01 10:51:41.123,2022-11-01 10:51:41.535,0.41200000000000003,0 days 01:42:19.123000,0 days 01:42:19.535000,6138.329000000001,6140.329000000001,medium,medium
370,379,542,161,163,26243,2022-11-01 10:52:11.444,2022-11-01 10:52:11.750,0.306,0 days 01:42:49.444000,0 days 01:42:49.750000,6168.597,6170.597,medium,medium
371,402,564,155,162,25110,2022-11-01 10:52:20.537,2022-11-01 10:52:20.897,0.36000000000000004,0 days 01:42:58.537000,0 days 01:42:58.897000,6177.717000000001,6179.717000000001,medium,medium
372,394,556,186,162,30132,2022-11-01 10:52:27.977,2022-11-01 10:52:28.430,0.453,0 days 01:43:05.977000,0 days 01:43:06.430000,6185.2035000000005,6187.2035000000005,medium,medium
373,100,263,155,163,25265,2022-11-01 10:52:29.404,2022-11-01 10:52:29.737,0.333,0 days 01:43:07.404000,0 days 01:43:07.737000,6186.5705,6188.5705,medium,medium
374,323,575,339,252,85428,2022-11-01 10:53:45.847,2022-11-01 10:53:47.820,1.973,0 days 01:44:23.847000,0 days 01:44:25.820000,6263.833500000001,6265.833500000001,large,large
375,77,246,166,169,28054,2022-11-01 10:53:54.727,2022-11-01 10:53:55.087,0.36000000000000004,0 days 01:44:32.727000,0 days 01:44:33.087000,6271.907000000001,6273.907000000001,medium,medium
376,346,522,148,176,26048,2022-11-01 10:54:01.620,2022-11-01 10:54:02.048,0.42800000000000005,0 days 01:44:39.620000,0 days 01:44:40.048000,6278.834000000001,6280.834000000001,medium,medium_big
377,349,522,190,173,32870,2022-11-01 10:54:05.674,2022-11-01 10:54:06.208,0.534,0 days 01:44:43.674000,0 days 01:44:44.208000,6282.941000000001,6284.941000000001,medium,medium_big
378,116,274,146,158,23068,2022-11-01 10:55:02.316,2022-11-01 10:55:02.662,0.34600000000000003,0 days 01:45:40.316000,0 days 01:45:40.662000,6339.4890000000005,6341.4890000000005,medium,medium_small
379,375,543,162,168,27216,2022-11-01 10:55:08.943,2022-11-01 10:55:09.316,0.373,0 days 01:45:46.943000,0 days 01:45:47.316000,6346.129500000001,6348.129500000001,medium,medium
380,361,529,149,168,25032,2022-11-01 10:55:10.556,2022-11-01 10:55:11.063,0.507,0 days 01:45:48.556000,0 days 01:45:49.063000,6347.8095,6349.8095,medium,medium
381,55,291,334,236,78824,2022-11-01 10:55:55.772,2022-11-01 10:55:57.144,1.372,0 days 01:46:33.772000,0 days 01:46:35.144000,6393.4580000000005,6395.4580000000005,large,large
382,326,571,401,245,98245,2022-11-01 10:56:02.158,2022-11-01 10:56:03.038,0.88,0 days 01:46:40.158000,0 days 01:46:41.038000,6399.598,6401.598,large,large
383,365,530,187,165,30855,2022-11-01 10:56:27.079,2022-11-01 10:56:27.639,0.56,0 days 01:47:05.079000,0 days 01:47:05.639000,6424.359,6426.359,medium,medium
384,122,283,140,161,22540,2022-11-01 10:56:44.826,2022-11-01 10:56:45.213,0.387,0 days 01:47:22.826000,0 days 01:47:23.213000,6442.0195,6444.0195,medium,medium
385,95,264,164,169,27716,2022-11-01 10:56:59.720,2022-11-01 10:57:00.107,0.387,0 days 01:47:37.720000,0 days 01:47:38.107000,6456.913500000001,6458.913500000001,medium,medium
386,52,302,343,250,85750,2022-11-01 10:57:26.068,2022-11-01 10:57:27.015,0.9470000000000001,0 days 01:48:04.068000,0 days 01:48:05.015000,6483.5415,6485.5415,large,large
387,360,532,160,172,27520,2022-11-01 10:57:33.001,2022-11-01 10:57:33.388,0.387,0 days 01:48:11.001000,0 days 01:48:11.388000,6490.1945000000005,6492.1945000000005,medium,medium_big
388,371,539,145,168,24360,2022-11-01 10:57:42.695,2022-11-01 10:57:43.028,0.333,0 days 01:48:20.695000,0 days 01:48:21.028000,6499.861500000001,6501.861500000001,medium,medium
389,118,298,179,180,32220,2022-11-01 10:58:53.018,2022-11-01 10:58:53.324,0.306,0 days 01:49:31.018000,0 days 01:49:31.324000,6570.171,6572.171,medium,medium_big
390,389,532,142,143,20306,2022-11-01 10:59:14.711,2022-11-01 10:59:15.031,0.32,0 days 01:49:52.711000,0 days 01:49:53.031000,6591.871000000001,6593.871000000001,medium,medium_small
391,68,305,333,237,78921,2022-11-01 10:59:36.632,2022-11-01 10:59:38.352,1.7200000000000002,0 days 01:50:14.632000,0 days 01:50:16.352000,6614.492,6616.492,large,large
392,393,559,145,166,24070,2022-11-01 10:59:53.820,2022-11-01 10:59:54.126,0.306,0 days 01:50:31.820000,0 days 01:50:32.126000,6630.973,6632.973,medium,medium
393,100,275,195,175,34125,2022-11-01 10:59:58.166,2022-11-01 10:59:58.580,0.41400000000000003,0 days 01:50:36.166000,0 days 01:50:36.580000,6635.3730000000005,6637.3730000000005,medium,medium_big
394,385,554,166,169,28054,2022-11-01 11:00:00.833,2022-11-01 11:00:01.220,0.387,0 days 01:50:38.833000,0 days 01:50:39.220000,6638.0265,6640.0265,medium,medium
395,93,255,159,162,25758,2022-11-01 11:00:14.861,2022-11-01 11:00:15.181,0.32,0 days 01:50:52.861000,0 days 01:50:53.181000,6652.021000000001,6654.021000000001,medium,medium
396,375,554,187,179,33473,2022-11-01 11:00:22.047,2022-11-01 11:00:22.541,0.49400000000000005,0 days 01:51:00.047000,0 days 01:51:00.541000,6659.294,6661.294,medium,medium_big
397,356,516,157,160,25120,2022-11-01 11:00:23.821,2022-11-01 11:00:24.274,0.453,0 days 01:51:01.821000,0 days 01:51:02.274000,6661.047500000001,6663.047500000001,medium,medium_small
398,85,326,341,241,82181,2022-11-01 11:00:36.874,2022-11-01 11:00:38.862,1.9880000000000002,0 days 01:51:14.874000,0 days 01:51:16.862000,6674.868,6676.868,large,large
399,336,495,151,159,24009,2022-11-01 11:01:19.129,2022-11-01 11:01:19.529,0.4,0 days 01:51:57.129000,0 days 01:51:57.529000,6716.329000000001,6718.329000000001,medium,medium_small
400,367,555,164,188,30832,2022-11-01 11:01:31.864,2022-11-01 11:01:32.236,0.372,0 days 01:52:09.864000,0 days 01:52:10.236000,6729.050000000001,6731.050000000001,medium,medium_big
401,116,290,190,174,33060,2022-11-01 11:02:18.505,2022-11-01 11:02:18.945,0.44,0 days 01:52:56.505000,0 days 01:52:56.945000,6775.725,6777.725,medium,medium_big
402,406,547,149,141,21009,2022-11-01 11:03:02.173,2022-11-01 11:03:02.507,0.334,0 days 01:53:40.173000,0 days 01:53:40.507000,6819.34,6821.34,medium,medium_small
403,110,273,150,163,24450,2022-11-01 11:03:29.628,2022-11-01 11:03:29.988,0.36000000000000004,0 days 01:54:07.628000,0 days 01:54:07.988000,6846.808000000001,6848.808000000001,medium,medium
404,98,274,187,176,32912,2022-11-01 11:03:32.908,2022-11-01 11:03:33.268,0.36000000000000004,0 days 01:54:10.908000,0 days 01:54:11.268000,6850.088,6852.088,medium,medium_big
405,386,539,145,153,22185,2022-11-01 11:03:38.641,2022-11-01 11:03:39.001,0.36000000000000004,0 days 01:54:16.641000,0 days 01:54:17.001000,6855.821,6857.821,medium,medium_small
406,93,258,145,165,23925,2022-11-01 11:03:47.481,2022-11-01 11:03:47.841,0.36000000000000004,0 days 01:54:25.481000,0 days 01:54:25.841000,6864.661,6866.661,medium,medium
407,360,532,184,172,31648,2022-11-01 11:03:51.961,2022-11-01 11:03:52.429,0.468,0 days 01:54:29.961000,0 days 01:54:30.429000,6869.195,6871.195,medium,medium_big
408,156,382,334,226,75484,2022-11-01 11:04:30.216,2022-11-01 11:04:31.336,1.12,0 days 01:55:08.216000,0 days 01:55:09.336000,6907.776,6909.776,large,large
409,335,580,338,245,82810,2022-11-01 11:04:49.763,2022-11-01 11:04:52.111,2.3480000000000003,0 days 01:55:27.763000,0 days 01:55:30.111000,6927.937000000001,6929.937000000001,large,large
410,331,493,162,162,26244,2022-11-01 11:04:57.471,2022-11-01 11:04:57.884,0.41300000000000003,0 days 01:55:35.471000,0 days 01:55:35.884000,6934.6775,6936.6775,medium,medium
411,366,526,149,160,23840,2022-11-01 11:05:01.884,2022-11-01 11:05:02.231,0.34700000000000003,0 days 01:55:39.884000,0 days 01:55:40.231000,6939.057500000001,6941.057500000001,medium,medium_small
412,351,504,158,153,24174,2022-11-01 11:05:05.257,2022-11-01 11:05:05.657,0.4,0 days 01:55:43.257000,0 days 01:55:43.657000,6942.457,6944.457,medium,medium_small
413,356,515,143,159,22737,2022-11-01 11:05:07.484,2022-11-01 11:05:07.937,0.453,0 days 01:55:45.484000,0 days 01:55:45.937000,6944.710500000001,6946.710500000001,medium,medium_small
414,82,247,145,165,23925,2022-11-01 11:05:16.112,2022-11-01 11:05:16.444,0.332,0 days 01:55:54.112000,0 days 01:55:54.444000,6953.278,6955.278,medium,medium
415,114,272,148,158,23384,2022-11-01 11:05:23.592,2022-11-01 11:05:23.912,0.32,0 days 01:56:01.592000,0 days 01:56:01.912000,6960.752,6962.752,medium,medium_small
416,377,552,194,175,33950,2022-11-01 11:05:35.352,2022-11-01 11:05:35.672,0.32,0 days 01:56:13.352000,0 days 01:56:13.672000,6972.512000000001,6974.512000000001,medium,medium_big
417,156,312,152,156,23712,2022-11-01 11:05:56.499,2022-11-01 11:05:56.793,0.29400000000000004,0 days 01:56:34.499000,0 days 01:56:34.793000,6993.646000000001,6995.646000000001,medium,medium_small
418,111,288,163,177,28851,2022-11-01 11:06:00.286,2022-11-01 11:06:00.593,0.307,0 days 01:56:38.286000,0 days 01:56:38.593000,6997.4395,6999.4395,medium,medium_big
419,112,283,165,171,28215,2022-11-01 11:06:09.034,2022-11-01 11:06:09.379,0.34500000000000003,0 days 01:56:47.034000,0 days 01:56:47.379000,7006.2065,7008.2065,medium,medium_big
420,81,264,168,183,30744,2022-11-01 11:06:58.968,2022-11-01 11:06:59.355,0.387,0 days 01:57:36.968000,0 days 01:57:37.355000,7056.1615,7058.1615,medium,medium_big
421,372,526,147,154,22638,2022-11-01 11:07:03.676,2022-11-01 11:07:03.942,0.266,0 days 01:57:41.676000,0 days 01:57:41.942000,7060.809,7062.809,medium,medium_small
422,115,285,201,170,34170,2022-11-01 11:07:26.649,2022-11-01 11:07:27.049,0.4,0 days 01:58:04.649000,0 days 01:58:05.049000,7083.849,7085.849,medium,medium
423,387,556,182,169,30758,2022-11-01 11:07:47.250,2022-11-01 11:07:47.717,0.467,0 days 01:58:25.250000,0 days 01:58:25.717000,7104.4835,7106.4835,medium,medium
424,74,320,337,246,82902,2022-11-01 11:07:53.237,2022-11-01 11:07:55.277,2.04,0 days 01:58:31.237000,0 days 01:58:33.277000,7111.257,7113.257,large,large
425,380,572,251,192,48192,2022-11-01 11:07:58.543,2022-11-01 11:07:59.103,0.56,0 days 01:58:36.543000,0 days 01:58:37.103000,7115.823,7117.823,medium,medium_big
426,100,263,153,163,24939,2022-11-01 11:08:33.225,2022-11-01 11:08:33.531,0.306,0 days 01:59:11.225000,0 days 01:59:11.531000,7150.378000000001,7152.378000000001,medium,medium
427,346,500,153,154,23562,2022-11-01 11:08:48.305,2022-11-01 11:08:48.679,0.374,0 days 01:59:26.305000,0 days 01:59:26.679000,7165.492,7167.492,medium,medium_small
428,341,508,160,167,26720,2022-11-01 11:08:50.465,2022-11-01 11:08:50.892,0.42700000000000005,0 days 01:59:28.465000,0 days 01:59:28.892000,7167.6785,7169.6785,medium,medium
429,381,547,145,166,24070,2022-11-01 11:09:33.641,2022-11-01 11:09:34.001,0.36000000000000004,0 days 02:00:11.641000,0 days 02:00:12.001000,7210.821,7212.821,medium,medium
430,374,533,208,159,33072,2022-11-01 11:10:06.122,2022-11-01 11:10:06.548,0.42600000000000005,0 days 02:00:44.122000,0 days 02:00:44.548000,7243.335000000001,7245.335000000001,medium,medium_small
431,356,539,279,183,51057,2022-11-01 11:10:22.375,2022-11-01 11:10:22.923,0.548,0 days 02:01:00.375000,0 days 02:01:00.923000,7259.649,7261.649,medium,medium_big
432,350,526,176,176,30976,2022-11-01 11:10:24.669,2022-11-01 11:10:25.109,0.44,0 days 02:01:02.669000,0 days 02:01:03.109000,7261.889000000001,7263.889000000001,medium,medium_big
433,366,545,196,179,35084,2022-11-01 11:10:40.603,2022-11-01 11:10:41.016,0.41300000000000003,0 days 02:01:18.603000,0 days 02:01:19.016000,7277.8095,7279.8095,medium,medium_big
434,376,530,151,154,23254,2022-11-01 11:11:03.790,2022-11-01 11:11:04.110,0.32,0 days 02:01:41.790000,0 days 02:01:42.110000,7300.950000000001,7302.950000000001,medium,medium_small
435,99,283,165,184,30360,2022-11-01 11:11:08.697,2022-11-01 11:11:09.084,0.387,0 days 02:01:46.697000,0 days 02:01:47.084000,7305.8905,7307.8905,medium,medium_big
436,360,528,162,168,27216,2022-11-01 11:11:29.178,2022-11-01 11:11:29.631,0.453,0 days 02:02:07.178000,0 days 02:02:07.631000,7326.404500000001,7328.404500000001,medium,medium
437,121,288,168,167,28056,2022-11-01 11:11:43.605,2022-11-01 11:11:43.951,0.34600000000000003,0 days 02:02:21.605000,0 days 02:02:21.951000,7340.778,7342.778,medium,medium
438,445,494,166,49,8134,2022-11-01 11:12:04.286,2022-11-01 11:12:04.446,0.16,0 days 02:02:42.286000,0 days 02:02:42.446000,7361.366,7363.366,small,small
439,106,275,188,169,31772,2022-11-01 11:12:19.473,2022-11-01 11:12:19.887,0.41400000000000003,0 days 02:02:57.473000,0 days 02:02:57.887000,7376.68,7378.68,medium,medium
440,133,293,150,160,24000,2022-11-01 11:13:33.155,2022-11-01 11:13:33.542,0.387,0 days 02:04:11.155000,0 days 02:04:11.542000,7450.3485,7452.3485,medium,medium_small
441,136,303,163,167,27221,2022-11-01 11:13:38.155,2022-11-01 11:13:38.476,0.321,0 days 02:04:16.155000,0 days 02:04:16.476000,7455.315500000001,7457.315500000001,medium,medium
442,88,253,187,165,30855,2022-11-01 11:13:57.876,2022-11-01 11:13:58.303,0.42700000000000005,0 days 02:04:35.876000,0 days 02:04:36.303000,7475.0895,7477.0895,medium,medium
443,388,557,164,169,27716,2022-11-01 11:13:58.063,2022-11-01 11:13:58.490,0.42700000000000005,0 days 02:04:36.063000,0 days 02:04:36.490000,7475.2765,7477.2765,medium,medium
444,86,237,149,151,22499,2022-11-01 11:14:00.570,2022-11-01 11:14:00.890,0.32,0 days 02:04:38.570000,0 days 02:04:38.890000,7477.7300000000005,7479.7300000000005,medium,medium_small
445,361,527,159,166,26394,2022-11-01 11:14:00.810,2022-11-01 11:14:01.156,0.34600000000000003,0 days 02:04:38.810000,0 days 02:04:39.156000,7477.983,7479.983,medium,medium
446,105,274,177,169,29913,2022-11-01 11:14:16.463,2022-11-01 11:14:16.864,0.401,0 days 02:04:54.463000,0 days 02:04:54.864000,7493.663500000001,7495.663500000001,medium,medium
447,101,264,154,163,25102,2022-11-01 11:14:18.651,2022-11-01 11:14:19.011,0.36000000000000004,0 days 02:04:56.651000,0 days 02:04:57.011000,7495.831,7497.831,medium,medium
448,106,274,169,168,28392,2022-11-01 11:14:21.237,2022-11-01 11:14:21.611,0.374,0 days 02:04:59.237000,0 days 02:04:59.611000,7498.424000000001,7500.424000000001,medium,medium
449,89,264,191,175,33425,2022-11-01 11:14:30.292,2022-11-01 11:14:30.744,0.452,0 days 02:05:08.292000,0 days 02:05:08.744000,7507.518,7509.518,medium,medium_big
450,132,298,161,166,26726,2022-11-01 11:14:38.544,2022-11-01 11:14:38.892,0.34800000000000003,0 days 02:05:16.544000,0 days 02:05:16.892000,7515.718000000001,7517.718000000001,medium,medium
451,380,602,327,222,72594,2022-11-01 11:14:53.318,2022-11-01 11:14:53.972,0.654,0 days 02:05:31.318000,0 days 02:05:31.972000,7530.645,7532.645,large,large
452,66,290,394,224,88256,2022-11-01 11:14:53.518,2022-11-01 11:14:55.092,1.574,0 days 02:05:31.518000,0 days 02:05:33.092000,7531.305,7533.305,large,large
453,382,584,337,202,68074,2022-11-01 11:14:54.212,2022-11-01 11:14:56.358,2.1460000000000004,0 days 02:05:32.212000,0 days 02:05:34.358000,7532.285,7534.285,medium,medium_big
454,85,249,145,164,23780,2022-11-01 11:15:02.545,2022-11-01 11:15:02.958,0.41300000000000003,0 days 02:05:40.545000,0 days 02:05:40.958000,7539.7515,7541.7515,medium,medium
455,403,572,166,169,28054,2022-11-01 11:15:05.065,2022-11-01 11:15:05.439,0.374,0 days 02:05:43.065000,0 days 02:05:43.439000,7542.252,7544.252,medium,medium
456,380,566,249,186,46314,2022-11-01 11:15:11.373,2022-11-01 11:15:12.039,0.666,0 days 02:05:49.373000,0 days 02:05:50.039000,7548.706,7550.706,medium,medium_big
457,62,326,410,264,108240,2022-11-01 11:15:34.040,2022-11-01 11:15:37.734,3.6940000000000004,0 days 02:06:12.040000,0 days 02:06:15.734000,7572.887000000001,7574.887000000001,large,large
458,91,274,163,183,29829,2022-11-01 11:15:43.894,2022-11-01 11:15:44.347,0.453,0 days 02:06:21.894000,0 days 02:06:22.347000,7581.120500000001,7583.120500000001,medium,medium_big
459,118,279,144,161,23184,2022-11-01 11:15:52.267,2022-11-01 11:15:52.707,0.44,0 days 02:06:30.267000,0 days 02:06:30.707000,7589.487000000001,7591.487000000001,medium,medium
460,116,290,196,174,34104,2022-11-01 11:16:22.468,2022-11-01 11:16:22.841,0.373,0 days 02:07:00.468000,0 days 02:07:00.841000,7619.654500000001,7621.654500000001,medium,medium_big
461,107,284,165,177,29205,2022-11-01 11:16:26.161,2022-11-01 11:16:26.482,0.321,0 days 02:07:04.161000,0 days 02:07:04.482000,7623.3215,7625.3215,medium,medium_big
462,87,244,147,157,23079,2022-11-01 11:16:45.162,2022-11-01 11:16:45.496,0.334,0 days 02:07:23.162000,0 days 02:07:23.496000,7642.329,7644.329,medium,medium_small
463,356,573,318,217,69006,2022-11-01 11:16:48.056,2022-11-01 11:16:48.736,0.68,0 days 02:07:26.056000,0 days 02:07:26.736000,7645.396000000001,7647.396000000001,large,large
464,391,557,172,166,28552,2022-11-01 11:17:54.045,2022-11-01 11:17:54.340,0.29500000000000004,0 days 02:08:32.045000,0 days 02:08:32.340000,7711.1925,7713.1925,medium,medium
465,364,527,182,163,29666,2022-11-01 11:18:15.392,2022-11-01 11:18:15.752,0.36000000000000004,0 days 02:08:53.392000,0 days 02:08:53.752000,7732.572,7734.572,medium,medium
466,107,281,197,174,34278,2022-11-01 11:19:03.687,2022-11-01 11:19:04.287,0.6000000000000001,0 days 02:09:41.687000,0 days 02:09:42.287000,7780.987000000001,7782.987000000001,medium,medium_big
467,69,311,337,242,81554,2022-11-01 11:19:08.554,2022-11-01 11:19:11.181,2.6270000000000002,0 days 02:09:46.554000,0 days 02:09:49.181000,7786.8675,7788.8675,large,large
468,125,293,172,168,28896,2022-11-01 11:19:37.888,2022-11-01 11:19:38.195,0.307,0 days 02:10:15.888000,0 days 02:10:16.195000,7815.041500000001,7817.041500000001,medium,medium
469,91,262,146,171,24966,2022-11-01 11:19:50.449,2022-11-01 11:19:50.875,0.42600000000000005,0 days 02:10:28.449000,0 days 02:10:28.875000,7827.662,7829.662,medium,medium_big
